reviewId,content,score
9cbe891e-ab00-4ae3-9b8d-884684a38403,YE KEISA APP HAI. YAAR KOI. BHI. LADHKI. REPLY. HI. NHI. DETI. YAR. DAUNLOD. HI. MAT. KARNA. 😭,5
8928794e-4485-46d5-a69f-419033cf93b0,It is very good app ❤️,5
21888b1c-e601-4755-8778-4184a49e1c48,Super app,5
15aa2423-a4cd-4afc-9eb6-cfdea768a56e,I love it,5
bbd40596-31e2-4151-827e-cb03eed297e9,Hi guys my Instagram whats a problem not msg send me please don't mind please Help me,5
59dd4769-bfff-42bc-a765-04cda4a0f1e7,👍👍👍👍👍👍,5
27696d66-4622-4e6f-bfab-a9224fcbfc12,Super,5
6d15458d-e370-4ce9-a99f-32001093514a,what is going on??? You guys are saying I am violation by commenting a prayer emoji as a response to another user commenting a prayer emoji? This is ridiculous what is happening??? How can I be in violation? Now I can't even get into my account. There's no way I could have violated anything this is so weird! How do I contact you guys with the screen shots? This makes zero sense!,1
c6262ba9-c970-40d3-bdb7-d21c9c49e62a,I enjoy everything about it,5
79872123-b3a9-4c70-b71d-bbf9a29029fa,"Fun times. Lots of pictures and videos. I don't really use the editing options, but they're there. It's stored my ""post grams"" for years now.",5
beead359-4deb-4777-8583-e201527e2a88,To the new people coming on instagram. Please don't come it is very very addictive once you are addicted to it then you can't leave it so it is very much better not to come on it,1
5375ad13-f66a-4ba4-890f-9cfe116424eb,Please help out how to overcome you took screenshot on vanish mode.This leads to big issue 😔,1
e5edc7c3-014b-4805-9675-d0c610064d43,Damn useless,1
38237e05-4a84-498c-9947-1810fb5bc86d,Best app in my phone,4
840ad8bb-b835-446d-aaca-6720c8097b65,such a cringe and shaddy app deleted my account for just a normal comment not blocking the ones which are spreading dirtness and pornography but banning the ones which just commenting normally such a bad app just fake app getting popular by doing bad stuff around people 😡😡,1
3377c39d-6ed8-46e2-972e-32078e498342,Nice app I loved it,5
6690c4d2-ad42-4861-b253-5be393599630,Verry good,5
9ba50b01-d88f-4f5e-a1de-2b8453404c77,Thanku Soo Much Dear Instagram Sir I m very happy because this App is very good and nice work,5
b775c092-d15b-4166-8a4a-242279142e73,Very nice App,5
a5791489-556c-426f-b80c-df022a938f26,very good app,1
47031156-9e8c-4244-828a-ab59f4408024,It is a good application Also It's very easy to use,5
2c290af6-39a0-4d15-a98f-6d3bc3ac8e96,Amazing performance but last few days facing some bugs maybe like i read message on Instagram but Notification are showing i am unread message. Fix it. Thank you.,4
65e97f31-9178-4ea1-aceb-67f0ddc42112,Muy Buena Aplicación,5
dc243d5a-9f05-4708-a5da-d4a228564fc7,Lovy,5
1fff7bd1-3c2b-49a1-889e-524db2cc9922,The best social media app,5
fc2e2381-ca81-46a2-a42c-c94135c85281,"Best , best , best",5
114d5113-f20a-4a7f-8f52-a41011187bb9,"You can literally post videos showing murder but if you bring up one FACT about celebrity if posting literal correct data on anything, you are immediately silenced. Instagram doesn't allow any voice to be heard, to protect celebrities and politicians. You are a joke. Edit: After posting this review, i am now silenced for another 3 weeks. Coincidence?",1
b2bc9fc8-03d2-461d-9240-c4a0d05ea6e1,My reels video upload so slow that I take 2 3 hours even could loading upto 90% then suddenly stop.. Pls fix this,2
6a351966-fc36-4877-8fcf-3e6c17e404ee,Jay shree ram ♈♈,5
bb99a2a3-ff4b-4166-9d3c-d2d6a27cd7ab,Mast app,5
161e2b5e-04c7-4b18-bbd0-c80251ea6e71,Good,5
eee765cb-3273-4070-ba31-8b8e8d67795f,I want to reach lots of followers but I dont know wht happen my followers are not upgrade,4
a9858adb-b521-4658-97ce-fe1c63cc698a,No comment,5
50aad80e-d42c-4485-a3c9-00774436cb43,Best way to 👌 Express Your Self .,5
9090b3f4-d207-4b74-95b2-6af20e5d363f,"I wish I didn't install this trash of an update. Buggy, always crashing and irritating.",1
ff2ebc26-263f-4a42-a4a1-9446bf97ed4e,I like instagram please view 😟😟,5
c5c34d9b-0705-4819-85d6-5c38f083b9fb,Love india,5
245f83e1-adaa-475b-a94c-ad0345a8a65c,Good,5
524e5378-56c2-4b08-9563-61980dc31cc9,Love you Instagram,5
6c562380-994e-46ec-84a6-59a2f77dc99d,Fvrt application,5
86827947-2acc-46a2-8a03-5b83d4395b93,After the new update there are so many esue I can't tell in a single comment I can't even share reels to my friends and when I uninstalled this app i tried so many times to login with sms but I didn't got any sms code I make another I'd due to this problemin,5
195eebbe-1303-499c-a4dd-fc668f44f8b5,Instagram is not letting me follow people that I know bck and that's a problem,1
2d1e93f0-b84b-4152-843a-8d18632b7942,Best experience,5
1f0d8b87-338b-4a52-a622-c28b99fed18f,Good,5
0078556a-9e1d-4521-a29a-acfbced3cd19,Nice app ❤,5
30626341-2d76-4a2c-8196-5ad343f58dc9,Ok,5
b465865a-8814-4c19-a6a4-0bc4a281d520,Very good app,5
9d2c73c8-3f78-40f8-b9b6-534777fab989,Excellent,5
b524db04-0cd9-4713-9a47-81d501374570,Tarik,1
f6c98a70-f27f-46ab-a3df-5b2f4a3638a7,Superb,5
ed0bb898-6017-406a-acba-5f231a0824ed,I definitely like Instagram I really enjoy this platform,5
088b88c0-5e43-47d1-9352-0055b9876a06,Nice app Awesome 😎,5
93590365-442f-4d39-83c0-0c78c518fe4c,Nice app,5
6c6cfadc-117f-42e2-8d2a-4d25bc23ef1a,perfect for your realistic style,5
e39c3e27-bc48-4785-8670-2bddb979e3dc,Please update story for android Story like ios,1
aacabe5e-a158-450f-b164-0a5daf7fc623,In,4
a947b04d-f992-4179-91e9-f038502e3f56,Good,5
97e9705a-3621-40b9-a762-58c8a7ecbb04,fantastic,3
16f16b79-03a6-44a4-9d36-679235fbf4b5,"The platform serves as a source of positive influence, with users ofter sharing motivational content, self-improvement tips, and fostering support communities. Instargram is steadily connected to other networks like Facebook and Twitter. Videos and photographs are uploaded today using various filters.",4
48c2309d-47fc-44e3-a028-db0d665bd689,very dangerous app,1
3f501045-439f-4200-b594-61b3cd83d64f,Nice very nice,5
054efc22-a512-49ac-83bb-2bbec69cb2f6,Nice,5
88cf3e52-3bed-4ee5-83d3-c1d2ff27eea4,Thousends of fotos of people i dont even know. Wasting my data.,1
584ec9a5-1614-4819-87c3-5477fe776731,"App crashes when trying to add music to my story. Running latest versions of OS, also on latest app version. Deleting and resetting the app doesn't help. Samsung S22 - Android 14 - OneUI 6.1",2
38acf260-1b4b-49fb-a497-5d2626a7cb8b,👍 and my love saxs👍,5
aee79b0f-a30d-4731-8652-ac72018c4b88,Too much ads and promotions,1
f7dd5872-a0df-4874-8a1b-972144e60bb8,Give bonus option to me,5
ea0b967f-0d6d-47e6-bfd7-460424a00dab,Yes 👍 good 👍,5
6b7f68f3-d142-4436-827c-f020336f0ef8,Thank you very much 😊,5
6628b0ee-e375-4e53-87e9-1e54b28c9f85,Plz 1k follow,5
177a3a80-c26c-484d-beb9-c4df1386b1d6,I Love you ♥️🌹💔😄😄😄,5
8eb9e4fd-bfc7-43a8-ae0f-a00dadc16ae8,Nice 👍,5
d7df95fc-f54f-4e16-a907-0eb179a27ef9,Wow nice app,2
42912a96-15fe-429d-8b48-234cb68523a4,Good,5
51c15e90-0b4b-4aef-b3ab-7018eb2de7fc,❤️☝️🤠⚡ WHOO HA!,5
8537fb24-537a-4559-9133-f6a66a36bde8,Pakka 👌 👍,5
0dce23a4-627c-46dc-a8a1-0541c475f0ac,"Since it was posted about changing your settings to knock out flagged review, which is unnecessary any, they showing you they can flag you while it's private. THAT'S JUST STUPID",1
2513b0e1-6e6b-4461-baea-4556e84767d4,Good,4
af99423b-af9b-422b-bf5c-ec6ea72ae910,Nice,5
dad97d9f-06c7-44eb-bf34-fa1e4208ad3d,Idk Wich is worse Facebook or Instagram but both of them aren't pushing anymore constructive convos they're chasing the clout like they're Logan Paul when he owed 1million he did the most disgusting stuff on the internet for clout and now insta and Facebook do that too I am pretty sure everyone will give up on these apps and just make a new myspace,1
df985001-7056-4497-aea1-25833e34e3ab,"Im getting most irritating, frustrating, with this 1 sec videos",1
266b24d9-6ff1-4c01-93f3-25a2999e2076,"The main issue I have with it is that it's just become Tiktok, no one really uses the posts the way it was intended. If you want Tiktok, use it before it gets banned.",3
be7ad4ed-0d67-461c-839c-13449b9c8fec,👍,5
3bcb2f8f-a5b1-48e3-a923-35eec1f37546,Vajid ansrl,1
0fc787fb-adad-4f42-8189-4e5e2d992abc,Time west application... Not recommend 👎👎👎👎,1
c017df9e-2483-4bab-ac83-1332adeff38b,this aapnis doing fraud it's okay not so good 😒,3
33d969af-1775-4853-ac7d-da4067340a3a,I comment in some post Instagram removes them for being facts... just find it unjustified,2
ce02cdd6-fcc0-41a5-ac90-2d7c067c7467,Good entertainment,5
8a194e6c-c3bf-4aa9-8fa5-a978d72aa1c0,have enjoyed using this app so far,4
815ddc64-5b33-476d-b96e-57ce4df124c1,i have no words for insta,5
e57752b4-4efe-4612-afdf-82976ce64990,It's awesome 👌,5
7fe02d8f-3a9c-4cdb-9c2c-719d49e02d8c,Net,4
7f399285-af37-4ce3-8245-b14b83bce624,bhai load hi nahi ho rha aap mera net slow hai lagta hai..... but i am trying continuously...and I also used aap before it was very good platform with new new things to learn and enjoy so i prefer that you can also give a try to it...🥂✌🏼,5
0139d3a9-0b93-4fed-b6e8-323099763b1e,Number,3
b1c4c1f2-e859-441f-9186-d1da751c138c,Good thank,5
e6ddafe9-2ba9-49d0-8046-964803d3359a,Good pletform,5
bc27d3e3-b452-4853-92d8-4606d3a1b2ae,Jai shree ram,4
4f718076-1a46-4794-bf8b-ee42d23b25a1,Super App,5
e9f4da09-7eb8-4989-9f61-a1cef4e3a60e,My personal favourite app instgram is great app 😃 all time favourite,5
6e8a9743-5b09-4039-90b3-70558512e7f0,❤️❤️,5
60648d34-f7c3-4141-b66a-ebcf12e9812c,Very nice 👍,5
a125110d-b176-4e0b-a102-893d163afbcd,Like....wth??? I can't even unlike posts / reels now. Its such a bad feature. I recommend you guys to add delete all liked posts feature. And it keeps glitching out of the blue. IMPROVE THE REMOVE YOUR LIKES FEATURE!!!!!,3
0e9edf78-5994-4eed-a8f2-d8bf3ccc3d1e,"It's pretty good for communicating with others and making connections. However I do not like what happens when I attempt to post something and my post has to be a certain size .. gotta go to anotherr aapp screenshoooott and tHeN i can post.. it makes posting photography difficult, for sure. But it does have it's glitches. Even reporting some glitches gives you a glitch! It's funny honestly. But not cute. I genuinely like the app, can not- with the video quality-",3
444d4528-cf7e-4306-91fc-5af40c450fd2,"It is a very bad app, A single girl doesn't even reply to our replay. So guys don't install this app 💀",1
158d1f60-d324-41aa-b5f4-6fefd0ad77dd,chatting time disturbance,1
a64ed40d-d8de-4c9d-8b59-eb55564bd6d9,Great,5
0c0022d7-d71d-4179-8c63-eae45be3e1a3,Reel se jyada to fake add aa rahi hai.....instagram apna privacy safe kro pehle,1
39b8efbc-e4fa-4fe1-a829-d095222cc64e,Nice App 👍🏻,5
865fcacb-eff8-4369-97b0-c5972b6afd7e,"Hello Instagram Support, My account has been restricted from posting due to suspicious activity. I recently used a third-party service to gain followers, which I now realize was a mistake. I have since removed all the suspicious followers and secured my account. It has been two days since the restriction was applied. I am committed to following Instagram's community guidelines and growing my account organically. Could you please review my account and lift the restriction? Thank you for you",5
d69df350-ed31-4d38-82e9-d87d44cae412,# Nice ....🙂,3
35b511e5-d747-4ea8-98c0-7649bf8c43de,😍😍😍😍😍😊😊😊😊,3
47034cb4-1804-4517-857e-199fe6b4025f,Nice 👍,5
7e216275-553b-4927-a649-31f71b606322,"Is it too difficult to make already sent comments editable on Instagram just like other messaging apps? Currently the only solution is to delete your comment that has typos, and retype the whole comment all over again however the length. Instagram taking too long to catch up on edit features",2
2dcde58e-fe33-4ecc-aae2-d361a34a1d3e,Full enjoy,5
c5afa361-3538-4ccc-8670-6b1c22a11519,Op,5
18985589-d74a-4f57-9d8c-ac113da4c8d1,Kab tak single Rahu yaar ek gf nhi mile Aaj Tak,5
78f92fc3-90b9-4e97-b19c-6bae0832c908,Bdiya,5
79cc04b5-a589-4eda-a855-14c9885a4506,I like this app,5
bd6779d3-ad8f-4c8b-be12-0a2e0703cbb0,It is a beautiful app,5
ac7c2ff7-4db6-4412-b820-be5008ae73b7,It's just good,5
07356019-ee58-4aa2-ae5b-52e909117e77,Seriously! Why I can't enter channels. I can't be member. I can't see inside that. Please can you fix it? Why is this problem. Is it about my phone model?,1
5c02cf66-b447-4ccc-8728-d5ea35fd7ef3,Good,5
cb58659b-a914-4c35-b3d1-6463f4471efd,Nice app 😘,5
5bdd7451-a55e-469b-966b-8c26b8d23b21,Worst app in expression of opinion,1
229403f3-7571-4b8b-a7c4-cfd0f2535407,I very like it,3
a986c980-abdd-43ef-970e-16f253949736,The Instagram is always delete my comments even if this positive comments,2
488ff008-5620-4ca5-b1a1-46db90a9ef11,😊,5
267f1ac5-17b0-402d-8846-1124d80b3a8d,Drafts mei mare video nhi milrahai,5
534b2cb1-2b36-4a84-b4e3-d9510c98e1b3,Best app,4
e01428c9-e1a1-4959-9fc7-6de43b6bf3b9,"AKUN SAYA TIBA-TIBA KE SUSPEND, IDK KALO UDH DI NON ATAU GA PLIS BNYK KENANGAN DAN POSTINGAN. PLISLAHHHH BALIKIN AKUNKUUUU!!!! 😭😭😭😭 SUMPAH YA IG GA LUCU BGT ANJIR?!!!! BALIKIN GA LO! KENANGAN AIB TMN GUA ANJIR, BACOTAN GUA!! AH ELAH BALIKINNNN AKUNNN GUEEEEEE !!!!!!!!!!!!!!!!!! BALIKIN AKUN SAYA!!! MY ACCOUNT NOT COMBACT!!! 😭😭😭 AH ELAHHHH TAR DI EDIT LG KLO BALIK KLO GA BINTANG 1 TRSSSS. BALIKIN AKUN GUE IG ANJIRLAH",1
2296abe9-7a03-4b80-b06e-2d7cf5be40bf,Instagram was soo peaceful and beautiful ❤️,5
d6c9c388-a31a-4ec5-8ddc-a5d90964567b,The app is pretty great but i had one major problem with it which was that it recommends unrelated content a lot and it happens usually 3 to 4 times a month which is very annoying.,3
01ceb733-bd72-4bbf-a550-290b0c466b14,"The app is very good u sharebreels and post stories,yeah it's a very good app",5
2f83b25f-060b-47d0-9fa3-13bdb2554f91,I don't know why i g,5
09a7bccb-05f9-47eb-91bc-5157f5b6fd9c,Tu kabhi dokha mat dena,5
59f4d08d-a20d-4b6c-ae4c-96d12441fba0,ok h,2
188fbc36-b27b-45cd-a93c-2bdf7a38a907,OMG.,5
114d30bf-2474-438d-a8f3-9704bf6c0283,Busy,5
50cbf6f5-acdd-4732-b045-61a4ab57aca3,خیلی خوبه,5
e09d9a09-eb22-479b-9ca0-9b87fef7220c,At least 🙄😎,4
34ba5a6f-36b6-4d65-9a92-2967cd64827c,Amazing 🤩❤️💛💥🎉🤩❤️💛,1
4de3dfc3-7274-4d05-bb4b-e90aee4cbcd3,The mind can understand the mentality of Instagram videos,5
90bc8b05-07aa-4cf1-8930-60e420870593,Good,5
6cce342e-00d0-49af-bfba-f44ff8a9dfa4,❣ Alp,2
125d59d3-4a59-4184-898c-70d3d8e5430b,I enjoy using Instagram but my posts aren't reaching a large group of people,5
8eb3cada-de66-4518-b6b4-1aa28867feb9,Best3 app,4
201db6d2-9e76-4756-9ecd-16b5ca75ab37,"Instagram no me esta dejando subir historias de videos que he grabado desde mi teléfono, y esta fallando mucho",1
d9890491-c11b-401e-b566-930ab877405b,Bahut badhiya,5
374bfd8d-ef65-4c86-b4a7-65adaeaa2d47,mere video bhi viral karo Instagram 😊,5
0472ebe6-065b-4126-89a9-45fe914c56c3,Good 😊,5
acd9e00d-3af4-4b0a-8901-a90345d28037,excellent,5
93b08354-ef3f-4b70-971c-4df6c9f7936c,Perfect❤️,5
4a89a301-ad2f-4332-a89d-3ba0597da302,This. Is the. Very. Best. App.,5
5fb73b91-3ec6-4eec-ba6b-5d001d800e66,Really nice 👍🙂,5
2c34ad8d-b1b5-4235-948b-d2015e65d3e5,It's very very😊 amazing👍👍 app,5
9e743d09-4926-4480-850d-312066315684,Masti app,5
4e17f04e-577f-4aa3-8f97-41a6fc0104a4,Good 👍,4
261e7122-0bc4-4b6e-bee0-6533a18160d7,"Upload taking too much late , worst app 🤮🤮🤮",1
cf7fff99-c579-4d2f-8288-de272c5056fd,"Horrible, stuck in a loop where it won't let me use it without updating yet it never gets updated.",1
b97c1ceb-5737-4d0c-951c-2388e19fc60d,One sided love is the most beautiful feeling in the world,5
2a4cd5ee-78d8-4fcc-b1fe-9d75026e5efb,This is very nice app.,5
7f3ab386-0bdf-4126-a628-00de3fd15730,Good app,5
07855055-7f3e-409a-8fad-9c58100d5716,Super Naic Super,5
6d6ef737-25df-4d08-b2ac-5411fc4b5f14,Superbly awesome,5
880ebd8e-96ce-41f4-a6fd-58deefc42400,Always good,5
8a41d95c-0f6b-428c-a77d-19d29974a9c2,Great experience is here....,5
f656ba89-7050-4f7c-9d3e-343e2551f58b,Bhest aap of world 🌍,5
ebe4a7a0-ffd3-4065-804e-f7fe873e6826,wonderful app.,5
b52a508c-24e5-4fe1-9cd6-21c146de1011,Waste of time,1
886eef8f-01ba-4b2c-9f23-7662c13113bb,✨💞✨,5
cb4ad7b4-a772-4273-a475-3f5bc5650d5b,My fvrt App,5
cbe87476-1367-4abd-840f-bb5320f65f17,Awesome 👍 work for Instagram,5
388b2a71-dc12-4580-a7e0-627664712927,Reaching to communicate with world,5
c0b888bf-5b2a-47ef-b33a-1ae4af795342,Suryabhia,5
2b457944-110f-4ec8-9503-478ec13699a2,It's amazing and good,4
1b502d64-83a6-4f62-b55c-9663d18d7dec,So many bugs...It makes me angry and frustrated 😡... Please clear it ...🙏 you Instagram again and make me meet at the peak of frustration and anxiety,1
843ad500-47a5-4735-a5c9-861ac425715f,Login nhii hoo rha,1
2bd57a31-289c-4024-894a-37c902a70b99,I love this application,5
8cb55a44-1551-4ef8-bf8e-af14560683dc,Ek dam mat aap hai,5
b3023178-5ab5-4abf-a335-3a7d01c0be21,Hi r,4
4a7e33fe-e9c2-4cd3-a292-fbf382d7b5ff,Data saver not working. Why video playing automatically after activate data saver. Worst very worst.,1
2b8d4a96-3d1f-4a20-b0f3-d0d033898f26,Notes like option not showing 💔,2
1198a63b-f6a7-46c9-98d2-792a11ca58e4,Sooooo cooooooollll,5
61abc194-4581-45d0-abb5-b8c15118c0b6,This app is very cool,2
934257ef-f8d9-49d2-9c2e-37874e47fcaf,Amazing,5
be376833-d224-4ecb-a377-34f570e27646,Ok,1
2c054114-7760-400b-b78f-3aff723e8ca6,Nice one it's fab app,5
b07f8e19-c61f-4a40-bf26-f51b50cae61c,No me permite borrar los likes.,1
f584e584-8253-4854-a49f-adfca69edc39,Always good,3
a584e395-83aa-4139-9ae4-b4162ccbe187,"Nice app to showcase your talent but can be addictive too, PPL should know the positive side use so...👍🏻",4
98c738a2-1344-4bea-82d8-40f1890e1d92,very,5
003869a3-7dd8-4448-8ee8-820f95f37453,Very bad🤬🤬🤬🤬🤬🤬🤬,1
16cc4514-2ce2-48c1-9ee0-6c8cc39b4a4e,Liked this social medium with limited public access to my account.,5
63231c40-8d19-4b7c-bc91-c3702a5b6189,👍👍,5
91309561-7d5f-429b-b702-cb7e78748161,"Thanks. I hate apps that don't allow rebuttal or discussion after removing a well-reasoned comment as ""spam"" that somebody happened to not like. I think I'll be pulling all of my business and personal accounts since there's not even support staff to discuss this with anymore. 🤷🏻‍♂️ What a joke.",1
5e429dfa-4f99-4881-9d61-8c16b1ea3e81,"Great app , garbage people running it . Views are actively suppressed so you have to pay for promotion , what a scummy business practice.",1
46accab5-c793-420e-ab48-3cdb471a506b,i love this app,1
3e4ee876-0f2a-44bf-b0c2-17dab088ca9c,Lovely,5
864897c3-378e-43cd-a812-ffd66607c601,saidik,5
87edd3d8-813b-488f-a6ee-3da723fe167e,Always the best,4
d8683bf1-8ee5-4a4e-8552-61f873b99ea6,Full timepass,5
b15e348b-c70d-4318-8501-d14718375480,Very poor help services,1
a4447740-0582-4c4c-b961-b21253e3875f,"Very good 👍 aap ,but my video not viral 😞",5
9031e9de-6a2c-4acc-9f82-f94f158c3c2e,It's nice,5
9a5cee15-0a0c-4bce-8bf9-5157a3097bba,Nice,5
eb375a95-6fa5-481d-bd44-c60a37fffb97,Very good app,5
e096a576-c983-4711-9338-7a7189f572b4,Nice pic,3
343bacca-b107-4ed6-ab7a-17754bf2ec5f,Awesome 👍,5
6f2d4bac-3b78-4b28-99b1-3aa09af12d2b,too much bug,1
05386e93-d4aa-4cad-8316-69ca674db4d3,Itna ghatiyaa app hai Instagram ek bhi ladki bhav nhi deti🫡🫶🥹😶‍🌫️,5
5ed6d832-dc57-4ed2-8c1f-89c2352a6df1,It's the best social networking app.,5
4970e6b6-f774-4170-807b-be71c2d25f89,It's so good,5
28869260-a407-453e-8715-421b4ddfe6b1,updet pls,1
229720f3-04a6-4f81-9415-dc2c4c684b76,I want to update,1
c4e4c7bd-0cb1-4fce-a74e-514e7f94a4e2,Not good,1
97ab2212-7bcc-4c69-95d7-beab28cff135,Bahut kharab app ek ladki reply nahin karti,5
96f8c6f3-3d03-44b6-99b1-032a2db15761,It is good,4
6c8f3910-19ca-43c1-b0c3-0d851ce20350,Ok ok,5
f53d5f9b-4a72-4653-93da-563371980672,"Instagram when i commented a slightly offensive word. ""Banned for 2 months"". Since when did you hires bunch of softies for your moderators? Instagram is not fun anymore",1
c7b6fb30-cefe-4a69-848a-21598143961e,Good,5
8b945451-d8d9-4658-b292-0226efb9e33c,Great application,5
7c44a7a6-340f-4a08-ae41-a97988cc2bc7,Good 👍😊,5
377c5795-88d1-4b75-8af2-c661fe44b290,Best social lite app ever,5
c5a5c9ff-0f57-42a1-8dad-00274044149f,Ayan,5
9f526a6a-52e7-4881-b906-a6a43c9aafb0,I can't explain my experience with this aap because it's amazing ♥️❣️,5
a2ccdac2-8ce6-4cd7-b5f5-f015b322a4f5,Good app,5
a281756c-5892-409e-a4db-7fb1303fd145,I love you ❤️,5
8b49f4d2-e375-4aba-b1d0-5039c1f962a9,Super,5
e2729e4b-d529-4d6e-8bab-214a02bc29c7,Instagram Algorithms is better then love that's i like it,5
5952c6d1-8717-4ee0-a709-69ae31285479,❤️🖤💜,5
4520937f-e368-42c3-818d-3ab388603dd4,Cool,5
72d6057c-739d-42dc-8725-63d0b8fe735c,Nice app,5
a37a0db1-672d-4a8f-a8cb-ac9c6ea80773,Just perfect,4
22c4b6db-fd9f-4b12-8d02-36f34fb0e73c,Amazing,4
811dde78-7312-4f19-97d3-25bdfddc6c1d,Good,5
c455827c-f62b-41ae-a173-315a0fa5b692,LO NESESITO,5
096dee8b-6acd-4d73-8984-e56904832aa2,Riya,5
bfbd087e-2ef3-407f-afa8-e5926eb3db5c,Good,4
1883a2f4-1efc-489c-a432-2c7524f2c870,armaan,5
989ac78f-e089-46a5-88c7-1e04a77faa9e,Very good 👍😊,5
9faf22b8-0d20-46cf-96a8-7c7902a59880,🥴🥴🙈,5
fb06904c-5186-4cbc-a7ca-eb8dadc7b205,Helpful,5
1c92c07f-8f6e-4098-aea9-809dd8ee1278,Very useful app,5
c8a28aac-1521-4682-8f33-b77bdb5e10bd,Hard aap,5
8fbcf3e0-9a2a-49ea-b9e9-a7788984e003,good,4
f8da73d6-bd69-49b3-a9b4-3601f7caf6cb,It's nice,5
716453cc-69ee-4d2e-b7fa-336942367309,Love 💞 😘👌👌👌💯,5
7e9a2f13-fc30-4f50-b58a-f06afd9ffd98,Girlfriend chahiye muje,1
5adf75e1-435f-41a5-aec5-3876f3ca84fc,My favourite app,5
1fb13ccc-a34d-485d-82a8-20dea553f2d1,Nice,5
90336681-dfad-443b-8e08-1ccbfd49140e,Good 😊,5
96d7f582-5bd6-4ef3-a1ed-ca89313bc6a9,Good,5
7b3f8b2f-f693-4f85-81ff-76a975299003,Stop nudity on instagram💉💉,1
bad2a7d9-c8a1-4af2-b6fd-2a600697bbe8,Raut,5
03890117-7122-4b49-804a-99b39e4b2742,Nice app hi,5
5e0f0481-a733-4d17-a30e-9369d05dc1b4,Super can't explain in word's,5
0eac1e91-1f22-434d-8207-d91110cb8b84,Best app for social media And very successful app spot your boy s,5
c448ce00-5b88-447a-b3ff-8bf67b45af80,Please protect Instagram Ban soon in Futures 18+ video reel in Instagram,2
28ed0472-8f40-4b55-9c7d-c51ad0a932e9,Best experience to use insta.,5
13a2eb3d-5a6c-4bbc-a0f6-2512567f9b8a,Selfie 🤳,5
1904b5f8-ef6c-4a02-8b61-c0b64a3b1857,Good 👍,5
ec7bdc24-0226-4c2c-acfa-e164c190401f,Osame,4
fc93e243-7b4b-49b3-8c23-08c9b1423bb7,Not working,2
ab8914a1-f9cf-4346-a194-ec77968c7a2e,👍,5
41823c70-676b-4d86-87be-7b94cc1a45df,The best aao,5
f0fdc06b-9f43-4c7a-bc32-0bbeb67b6a53,👍,5
e73c4de1-a11e-4bca-8152-c117007bb616,Those app is very verb good,5
940e4937-7826-48e8-a4dc-7f4077612d77,Your best entertainment app👍,5
fa103416-5718-4888-b8aa-b688748988ef,𝑺𝒊𝒏𝒖 𝒅𝒐𝒓𝒂,2
4e1f18dd-2223-4d83-922e-dcca77215646,good,4
5728aa91-ac54-415e-bd1f-f72173576847,👌👌👌👌,5
db3c9c77-37d7-45a9-ae5c-41119bb117d9,☺️😊🤗,5
8a18f70c-6cac-4b7b-88a1-9633fa4b1589,I u.nni8,4
58713cba-9af1-44d4-a46c-bd333095c9ae,Grateful,5
9cd19df2-76af-4c73-a83d-4aab88f4b180,"Idk why but using this app is harmful for my mental health...whenever I logged in to interact with people and posts, it causes a weird sensation in my head and I feel though anxiety issues too",1
6cb4c21d-940e-49e6-946f-702b370b7bac,Why can't I follow anyone for no just cause?,1
7ad50e77-2f3f-4716-a7af-5e9270ea07fb,Very good social media app real talent world 😎🌍,5
5ffe768b-68c8-4187-a3c7-607e1d525804,Excellent,2
f45f66c6-66c9-4523-b43a-e2c8ceeb7fb1,Insta is my jann,5
9149106c-8247-4c6c-afb1-9cc567abc39b,It's the best social app 💗💗,5
d1579ccb-c8ec-416b-a626-0f5ad10d61e9,Super...❤️,5
52760a58-2739-49f5-b504-575304ad73f5,Very nice app,5
b12267c7-cb1a-443a-8e91-83e265df6287,"I Cannot Get In My Account AT ALL, EVEN WITH THE RIGHT USERNAME AND EMAIL, ita not allowing me to reset my password. -1 STAR!",1
fd282af8-9501-4d49-a285-385ece425948,Good 👍😊👍😊👍😊👍😊👍😊👍😊👍👍😊👍😊👍😊👍👍😊👍👍,5
baac74d7-1fb6-4332-a57c-1a214ff9e349,👍🏻👍🏻👍🏻👍🏻,5
e69deb81-1f0f-4542-a0e5-f9508d1ef5f8,Nice,5
f66b2ac3-0925-4580-b941-1baa43d59d1c,Good,4
5cdfd292-5475-43a6-8ff0-0264f5240ce0,Fudu,5
fd761dd0-fcf5-4247-acbc-32f4e6d8dd57,Instagram's gifs load very slow and aren't really that good. It also doesn't support gifs from Gboard.,1
e745e7b9-7325-4c13-9a83-d424cff429c7,Best,5
faeba4de-a634-47c9-b6d2-ed9be3698044,"Hashtags don't work and are of their choice and that's if you aren't blocked or ghost banned for liking hobbies that use pocket knives but will allow nudity, makes no sense. Likes have dropped significantly since the snowflake algorithm took over. It is what it is . Snore fest bore fest content with ads that make you wonder why you installed this intrusive app to begin with . Content gets blocked occasionally. Good luck finding others with your same hobbies- Sincerely yours PhxOp 😊",1
b8bebaaa-ad22-4a9e-b46a-e4548cf87109,Bhai download mat karna ak bhi ladki reply nahi deti hai,4
afb6eb7c-57f9-4148-b2f5-f857948e02d8,It's very important to me,5
dcb9fde8-dee0-41a5-b8e5-5834c98e7f69,Superb 👌👌👍🥰🥰,1
58e4e9b9-e66c-47cc-b115-115769df1235,I love instagram ❤️❤️❤️,5
ab94ce2b-50f8-49dd-9cd9-80938a9ef046,So time wasting,1
